1.214798970962918848e+08,1.358474375732848749e+01,2.356194490192344837e+00,3.141592653589793116e+00,-1.371787155501901978e+01,2.234021442552741821e+00,3.141592653589793116e+00,3.816382450816670158e+00,2.356194490192344837e+00,1.000000000000000036e-10,-1.371787155501901978e+01,2.234021442552741821e+00,1.000000000000000036e-10,3.816382450816670158e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.400000000000000355e+00,3.000000000000000062e-03,3.000000000000000062e-03,-4.000000000000000000e+01,8.000000000000000000e+01,4.780000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,-1.570796326794896558e+00
1.510734460240585804e+08,1.134456680871786638e+01,2.356194490192344837e+00,3.141592653591708029e+00,-1.354409279810961131e+01,2.234021442552749370e+00,3.137161737227823988e+00,3.605039881738187457e+00,2.354922845688417254e+00,9.999308825509091478e-11,-1.392637033485234355e+01,2.234587903148768540e+00,3.328182963166829555e-03,4.097329514402996864e+00,-9.744352817932835356e-04,-1.316178698543198078e-02,4.382685575979183845e+00,3.010021505631082454e-03,3.515118532068576933e-03,-4.573103949301294335e+01,8.318166067026561450e+01,5.032361395398647232e+02,1.943176929647138784e-01,-9.979640725428809422e-02,-1.658323859515598464e+00
1.050029775190332979e+08,9.252780359601715077e+00,2.356194490192344837e+00,3.141592653591711137e+00,-1.354413440076073094e+01,2.234021442552749370e+00,3.090008353741560132e+00,3.604994644307640161e+00,2.353749474511179329e+00,9.999305937098588765e-11,-1.392631014885771457e+01,2.235088684947078352e+00,1.966451150582395821e-02,4.097346653407699435e+00,-1.592652897988006827e-03,-1.339410917643034556e-02,4.382682754742539544e+00,3.010024251615848849e-03,3.514868195969859249e-03,-4.567843428557266350e+01,8.321992521619881700e+01,5.032388448862679979e+02,1.931310733513539879e-01,-9.944949314967216347e-02,-1.657622932216801459e+00
8.268018630141861737e+06,9.064975073890368051e+00,2.356194490192344837e+00,3.141592653591711137e+00,-1.354413357335210399e+01,2.234021442552749370e+00,3.089823862854954140e+00,3.604993722426984792e+00,2.353789430401928673e+00,9.999305937703375408e-11,-1.392630946128557845e+01,2.234975501033094059e+00,1.966350297963270419e-02,4.097345932470017438e+00,-1.592793537720640267e-03,-1.339418685963464362e-02,4.382682785285746618e+00,3.010024232364305781e-03,3.514868352528525020e-03,-4.567842381996879197e+01,8.321993814411850110e+01,5.032388547598885111e+02,1.931306432036358489e-01,-9.944948666218435263e-02,-1.657622773952346584e+00
2.365998397808219772e+06,9.077789494778867763e+00,2.356194490192344837e+00,3.141592653591711137e+00,-1.354413351154289202e+01,2.234021442552749370e+00,3.089807258785063127e+00,3.604993638278923829e+00,2.353791842119334010e+00,9.999305937669274887e-11,-1.392630942256383797e+01,2.234968691397348550e+00,1.966344961967753449e-02,4.097345905313931169e+00,-1.592870997552837779e-03,-1.339421124994030939e-02,4.382682786944391395e+00,3.010024231463624342e-03,3.514868336645990150e-03,-4.567841706709754845e+01,8.321994419804050835e+01,5.032388555757190716e+02,1.931303738172281403e-01,-9.944943206757241028e-02,-1.657622691062837550e+00
7.119536769427388906e+06,9.103383891576172005e+00,2.356194490192344837e+00,3.141592653591711137e+00,-1.354413332891736665e+01,2.234021442552749370e+00,3.089740952517616268e+00,3.604993303683156292e+00,2.353795277026102806e+00,9.999305935509727320e-11,-1.392630939243066024e+01,2.234959151342038375e+00,1.966342763733485224e-02,4.097345993342187853e+00,-1.593500297821397182e-03,-1.339440703881712019e-02,4.382682788041387667e+00,3.010024232141347410e-03,3.514868120752248463e-03,-4.567836235367636277e+01,8.321999373684650436e+01,5.032388582366404535e+02,1.931281531969885334e-01,-9.944894969521934913e-02,-1.657622017238206569e+00
4.033883937277896330e+06,9.093767033925706400e+00,2.356194490192344837e+00,3.141592653591711137e+00,-1.354413333745957004e+01,2.234021442552749370e+00,3.089739664822702014e+00,3.604993296984665196e+00,2.353791877396938403e+00,9.999305935492214355e-11,-1.392630941546783419e+01,2.234960468953893553e+00,1.967450876423763179e-02,4.097346033363720608e+00,-1.593578244815993224e-03,-1.339442835536203830e-02,4.382682786950529596e+00,3.010024232999502104e-03,3.514868088345434252e-03,-4.567835554400439690e+01,8.321999957869608977e+01,5.032388582052450374e+02,1.931278834582263737e-01,-9.944888676909086067e-02,-1.657621935636026445e+00
1.073512900247188285e+06,9.083679498598565161e+00,2.356194490192344837e+00,3.141592653591711137e+00,-1.354413328805777006e+01,2.234021442552749370e+00,3.089710349665453659e+00,3.604993150015095793e+00,2.353787715658164803e+00,9.999305935015352487e-11,-1.392630945823902522e+01,2.234962126330381160e+00,1.969727231673984447e-02,4.097346165482690594e+00,-1.594026212313495684e-03,-1.339455285262750039e-02,4.382682784636322104e+00,3.010024235385778610e-03,3.514867928466187258e-03,-4.567831635867894136e+01,8.322003320732405030e+01,5.032388592805835970e+02,1.931263395669763350e-01,-9.944853698944627896e-02,-1.657621465619308898e+00
3.591737711341422051e+06,9.090953728063416506e+00,2.356194490192344837e+00,3.141592653591711137e+00,-1.354413319146211592e+01,2.234021442552749370e+00,3.089669679891604126e+00,3.604992947010342341e+00,2.353788515501625156e+00,9.999305935122278506e-11,-1.392630946499340006e+01,2.234960003630958703e+00,1.969729459036287378e-02,4.097346261906380960e+00,-1.594491820288863057e-03,-1.339468912571780551e-02,4.382682784025004885e+00,3.010024236752169985e-03,3.514867768141576466e-03,-4.567827573810873787e+01,8.322006892192781891e+01,5.032388608923932907e+02,1.931247252332313757e-01,-9.944817735003456949e-02,-1.657620972379798108e+00
1.088971934097966645e+06,9.082952737732348680e+00,2.356194490192344837e+00,3.141592653591711137e+00,-1.354413313170005040e+01,2.234021442552749370e+00,3.089636875389919268e+00,3.604992782222362635e+00,2.353785114219860475e+00,9.999305935820016985e-11,-1.392630950483915697e+01,2.234961372314690831e+00,1.971889484242056109e-02,4.097346396738196006e+00,-1.594970493135703738e-03,-1.339482232329875129e-02,4.382682781822521356e+00,3.010024239129792389e-03,3.514867598839143282e-03,-4.567823387571905158e+01,8.322010488948650675e+01,5.032388621249248217e+02,1.931230741746687019e-01,-9.944780424077966086e-02,-1.657620469731000634e+00
4.110852015391055029e+06,9.090096968651476317e+00,2.356194490192344837e+00,3.141592653591711137e+00,-1.354413294452270300e+01,2.234021442552749370e+00,3.089553136692218427e+00,3.604992362861247912e+00,2.353785517065197563e+00,9.999305935607343680e-11,-1.392630954367487384e+01,2.234960547738977787e+00,1.971897751159587889e-02,4.097346635670527704e+00,-1.595997679545237396e-03,-1.339512097054886691e-02,4.382682779412998109e+00,3.010024242821224532e-03,3.514867238946191037e-03,-4.567814427063164828e+01,8.322018355196888706e+01,5.032388653584444569e+02,1.931195097210317568e-01,-9.944700761775844555e-02,-1.657619382089912774e+00
9.663752744903007988e+05,9.073130646451794235e+00,2.356194490192344837e+00,3.141592653591711137e+00,-1.354413264844588838e+01,2.234021442552749370e+00,3.089403908528509213e+00,3.604991609607384184e+00,2.353777305990855773e+00,9.999305934582941237e-11,-1.392630967616950066e+01,2.234963967810434493e+00,1.979196534407507216e-02,4.097347174749263132e+00,-1.598066847062186002e-03,-1.339568121438153986e-02,4.382682771383485054e+00,3.010024252042586487e-03,3.514866531529873238e-03,-4.567796305758755437e+01,8.322033726552452038e+01,5.032388713520856527e+02,1.931123947950948161e-01,-9.944540216480342310e-02,-1.657617217832443979e+00
8.507781385775305331e+06,9.094332747339734624e+00,2.356194490192344837e+00,3.141592653591711137e+00,-1.354413190024168223e+01,2.234021442552749370e+00,3.089069335910509473e+00,3.604989922377725531e+00,2.353777589535170467e+00,9.999305935484723201e-11,-1.392630987034580414e+01,2.234964435376757930e+00,1.979235909604697835e-02,4.097348181775837261e+00,-1.602206383983722105e-03,-1.339691521741786899e-02,4.382682760995503912e+00,3.010024267617427817e-03,3.514865037536065665e-03,-4.567760300007027041e+01,8.322065883544186704e+01,5.032388837450789083e+02,1.930979133321788499e-01,-9.944217818979915469e-02,-1.657612803647380728e+00
8.929424349451381713e+06,9.041319956447740225e+00,2.356194490192344837e+00,3.141592653591711137e+00,-1.354413140823604778e+01,2.234021442552749370e+00,3.088792728738462223e+00,3.604988537057930209e+00,2.353752198600886913e+00,9.999305931468166791e-11,-1.392631016422807200e+01,2.234974736585256139e+00,1.993159387020520742e-02,4.097349284988120566e+00,-1.606360369168582025e-03,-1.339788276766336154e-02,4.382682740872803073e+00,3.010024287755593692e-03,3.514863745442165042e-03,-4.567723675626353241e+01,8.322095001420113647e+01,5.032388963044301136e+02,1.930839084620248058e-01,-9.943897255206751717e-02,-1.657608547523260700e+00
2.784125872269866988e+06,9.069529009476463344e+00,2.356194490192344837e+00,3.141592653591711137e+00,-1.354413128531518495e+01,2.234021442552749370e+00,3.088758352402063867e+00,3.604988365042002929e+00,2.353756992152089111e+00,9.999305931235147427e-11,-1.392631009017345178e+01,2.234961210055260050e+00,1.993148947735783050e-02,4.097349237848495918e+00,-1.606537049410259850e-03,-1.339793636196322073e-02,4.382682744091045635e+00,3.010024286060028562e-03,3.514863706996056766e-03,-4.567722137132844296e+01,8.322096375325087081e+01,5.032388979954625370e+02,1.930832967852131321e-01,-9.943884585095477679e-02,-1.657608357894737594e+00
1.597294731501692673e+06,9.064411537429890586e+00,2.356194490192344837e+00,3.141592653591711137e+00,-1.354413112227507199e+01,2.234021442552749370e+00,3.088681450929643635e+00,3.604987966409991973e+00,2.353754171492057345e+00,9.999305931247559014e-11,-1.392631015312313103e+01,2.234962429975508869e+00,1.996425440816463476e-02,4.097349509187548477e+00,-1.607603010388969833e-03,-1.339821509190766008e-02,4.382682740227264340e+00,3.010024290606043169e-03,3.514863352136941149e-03,-4.567712808968425264e+01,8.322104238959339284e+01,5.032389012309555483e+02,1.930796284098676430e-01,-9.943801815609637496e-02,-1.657607241731329006e+00
3.572642311649624258e+06,9.066753761714695159e+00,2.356194490192344837e+00,3.141592653591711137e+00,-1.354413076229284485e+01,2.234021442552749370e+00,3.088520767973759629e+00,3.604987133649395936e+00,2.353753921866358123e+00,9.999305932831216976e-11,-1.392631025365190567e+01,2.234963796048789142e+00,2.001880272445309347e-02,4.097350022245533019e+00,-1.609720958857779449e-03,-1.339877954578433221e-02,4.382682733912782957e+00,3.010024298837951379e-03,3.514862644765132452e-03,-4.567694300914395455e+01,8.322120001058740968e+01,5.032389079593141901e+02,1.930723121791519115e-01,-9.943637447884319525e-02,-1.657605015063555953e+00
9.639919333171914332e+05,9.050448229010802592e+00,2.356194490192344837e+00,3.141592653591711137e+00,-1.354413009595613104e+01,2.234021442552749370e+00,3.088210758550748114e+00,3.604985507983511805e+00,2.353743917901228055e+00,9.999305933490190411e-11,-1.392631049895133977e+01,2.234968196750119596e+00,2.013950947725608176e-02,4.097351115528199195e+00,-1.614065587264927907e-03,-1.339986679551040914e-02,4.382682718039683678e+00,3.010024317177006047e-03,3.514861241184326184e-03,-4.567656229322658845e+01,8.322151542345018527e+01,5.032389216542363215e+02,1.930573985555288086e-01,-9.943300734630775017e-02,-1.657600489210266703e+00
7.244414490630369633e+06,9.059745179328771769e+00,2.356194490192344837e+00,3.141592653591711137e+00,-1.354412863271643275e+01,2.234021442552749370e+00,3.087562041725512074e+00,3.604982080368266839e+00,2.353739625490591791e+00,9.999305933551820537e-11,-1.392631100192875593e+01,2.234983085629971278e+00,2.014033100539831811e-02,4.097353343129192638e+00,-1.622843953828740715e-03,-1.340219090477843232e-02,4.382682689314815860e+00,3.010024353084297510e-03,3.514858282318617747e-03,-4.567579671832153565e+01,8.322217050684857043e+01,5.032389486908098775e+02,1.930268568306197918e-01,-9.942617038381122707e-02,-1.657591227920332422e+00
5.667199678587308154e+06,8.997102627108850115e+00,2.356194490192344837e+00,3.141592653591711137e+00,-1.354412599865109179e+01,2.234021442552749370e+00,3.086315935473040728e+00,3.604975460667099618e+00,2.353695552797274715e+00,9.999305924997720933e-11,-1.392631198193649134e+01,2.235002422179306336e+00,2.050934395303817548e-02,4.097357874974649761e+00,-1.641256258811034244e-03,-1.340598777265633243e-02,4.382682612683423962e+00,3.010024432344947203e-03,3.514853018219271218e-03,-4.567417307188417652e+01,8.322342347170472010e+01,5.032390126633843579e+02,1.929645523281413033e-01,-9.941199799366810808e-02,-1.657572434817861762e+00
2.221624003609929979e+07,9.052254056253794090e+00,2.356194490192344837e+00,3.141592653591711137e+00,-1.354411957674233946e+01,2.234021442552749370e+00,3.083761555743445903e+00,3.604960978151270812e+00,2.353678349990459218e+00,9.999305907014067368e-11,-1.392631450226009449e+01,2.235062110176284644e+00,2.051304661246082864e-02,4.097367484007522265e+00,-1.676837686041749266e-03,-1.341536411135595130e-02,4.382682495803434719e+00,3.010024581794555707e-03,3.514840759440367775e-03,-4.567109766534660764e+01,8.322613357514882182e+01,5.032391193207306515e+02,1.928375317576025982e-01,-9.938401842320689072e-02,-1.657534247923940107e+00
2.862589703418951947e+06,8.958471539491009494e+00,2.356194490192344837e+00,3.141592653591711137e+00,-1.354411971243048463e+01,2.234021442552749370e+00,3.083788787177529578e+00,3.604961085463610715e+00,2.353650573072291863e+00,9.999305907222395391e-11,-1.392631466343287272e+01,2.235072821333052850e+00,2.058538125585637410e-02,4.097367699685190878e+00,-1.677061987465121697e-03,-1.341538435932137195e-02,4.382682487669234739e+00,3.010024587300474778e-03,3.514840667904299120e-03,-4.567107774266783338e+01,8.322614669184842739e+01,5.032391180932517045e+02,1.928367925266992744e-01,-9.938382567966116965e-02,-1.657534028100135393e+00
2.669474736742525361e+06,8.974559835601398916e+00,2.356194490192344837e+00,3.141592653591711137e+00,-1.354411964164822102e+01,2.234021442552749370e+00,3.083768101606527701e+00,3.604960971290794181e+00,2.353652845098763713e+00,9.999305907250838771e-11,-1.392631463583756712e+01,2.235066446001321872e+00,2.058533052697021984e-02,4.097367703363953062e+00,-1.677248635655445705e-03,-1.341541761457739311e-02,4.382682488679824573e+00,3.010024586937707237e-03,3.514840630720734299e-03,-4.567106136554448881e+01,8.322615923691402884e+01,5.032391192907304571e+02,1.928361653903066242e-01,-9.938368622351788362e-02,-1.657533835040771342e+00
